https://www.google.com.tw/maps/place/W%26M+Workshop/data=!4m7!3m6!1s0x3442a95ca4595f31:0x3a0e8c88f8cd7af8!8m2!3d25.0350103!4d121.5536325!16s%2Fg%2F11f2b0l09x!19sChIJMV9ZpFypQjQR-HrN-IiMDjo?authuser=0&hl=zh-TW&rclk=1,W&M Workshop,4.6,咖啡店,203.0,, 10606台北市大安區安和路一段127巷25號,Plus Code: 2HP3+2F 大安區 台北市,1,1,0,0,星期二、休息; 星期三、12:00 到 19:00; 星期四、12:00 到 19:00; 星期五、12:00 到 19:00; 星期六、12:00 到 19:00; 星期日、12:00 到 19:00; 星期一、12:00 到 19:00. 隱藏本週營業時間,https://m.facebook.com/wmcoffeeworkshop/, 0916 155 312,,2022-11-22,8678,大安區,5,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",咖啡甜點,25.0350103,121.5536325,4.0,4.4
https://www.google.com.tw/maps/place/%E5%B0%8F%E7%B4%85%E5%B8%BD%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442abd18357a23f:0x522180c02c85b071!8m2!3d25.0365934!4d121.5459092!16s%2Fg%2F11hbk5f169!19sChIJP6JXg9GrQjQRcbCFLMCAIVI?authuser=0&hl=zh-TW&rclk=1,小紅帽咖啡,4.1,咖啡廳,156.0,, 106台北市大安區大安路一段172號之二,Plus Code: 2GPW+J9 大安區 台北市,1,1,0,1,星期二、07:30 到 19:00; 星期三、07:30 到 19:00; 星期四、07:30 到 19:00; 星期五、07:30 到 19:00; 星期六、08:30 到 18:00; 星期日、08:30 到 18:00; 星期一、07:30 到 19:00. 隱藏本週營業時間,https://www.meinlcoffee.com.tw/, 02 2703 0998,,2022-11-22,8680,大安區,4,51-200,"[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",咖啡甜點,25.0365934,121.5459092,4.0,3.7
https://www.google.com.tw/maps/place/%E5%8D%A1%E5%A4%AB%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442abd195e92169:0x70fe8a5db21de918!8m2!3d25.0371284!4d121.5466079!16s%2Fg%2F1tf33nmg!19sChIJaSHpldGrQjQRGOkdsl2K_nA?authuser=0&hl=zh-TW&rclk=1,卡夫咖啡,4.5,咖啡廳,34.0,$, 106台北市大安區大安路一段157巷12號,Plus Code: 2GPW+VJ 大安區 台北市,1,0,1,1,星期二、08:00 到 17:00; 星期三、08:00 到 17:00; 星期四、08:00 到 17:00; 星期五、08:00 到 17:00; 星期六、10:00 到 14:00; 星期日、休息; 星期一、08:00 到 17:00. 隱藏本週營業時間,, 02 2704 1321,,2022-11-22,8683,大安區,4,0-50,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",咖啡甜點,25.0371284,121.5466079,4.0,4.1
https://www.google.com.tw/maps/place/Caf%C3%A9+Costumice/data=!4m7!3m6!1s0x3442abc46a8948f9:0x513ba16a14fc8453!8m2!3d25.043755!4d121.5525128!16s%2Fg%2F12hln38y_!19sChIJ-UiJasSrQjQRU4T8FGqhO1E?authuser=0&hl=zh-TW&rclk=1,Café Costumice,4.2,咖啡廳,974.0,$$, 106台北市大安區忠孝東路四段223巷71弄6號,Plus Code: 2HV3+G2 大安區 台北市,1,1,0,1,星期二、12:00 到 00:00; 星期三、12:00 到 00:00; 星期四、12:00 到 00:00; 星期五、12:00 到 01:00; 星期六、12:00 到 01:00; 星期日、12:00 到 00:00; 星期一、12:00 到 00:00. 隱藏本週營業時間,https://www.costumice.com.tw/, 02 2711 8086,,2022-11-22,8685,大安區,4,501-1000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",咖啡甜點,25.043755,121.5525128,4.0,3.9
https://www.google.com.tw/maps/place/11%2F2(%E4%B8%89)-11%2F4(%E4%BA%94)%E5%85%AC%E4%BC%91+%E6%9C%88%E5%8D%8A%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a983dfd0e9ef:0x8a1d3f0708981bc!8m2!3d25.0302541!4d121.5312315!16s%2Fg%2F11df0ltz7j!19sChIJ7-nQ34OpQjQRvIGJcPDToQg?authuser=0&hl=zh-TW&rclk=1,11/2(三)-11/4(五)公休 月半咖啡,4.7,咖啡廳,309.0,$$, 106台北市大安區永康街47巷30號,Plus Code: 2GJJ+4F 大安區 台北市,1,1,0,0,星期二、11:15 到 20:00; 星期三、11:15 到 20:00; 星期四、11:15 到 20:00; 星期五、11:15 到 20:00; 星期六、11:15 到 20:00; 星期日、11:15 到 20:00; 星期一、11:15 到 20:00. 隱藏本週營業時間,https://www.facebook.com/dwacocoffee/, 02 2396 5208,,2022-11-22,8686,大安區,5,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",咖啡甜點,25.0302541,121.5312315,4.0,4.6
https://www.google.com.tw/maps/place/%E7%87%92%E8%82%89%E7%9C%BE%E7%B2%BE%E7%B7%BB%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89+%E5%8F%B0%E5%8C%97%E8%A5%BF%E9%96%80%E5%BA%97/data=!4m7!3m6!1s0x3442a9aec086c22d:0xc44c65683d5cfa8f!8m2!3d25.042822!4d121.505295!16s%2Fg%2F11fqpv_jyk!19sChIJLcKGwK6pQjQRj_pcPWhlTMQ?authuser=0&hl=zh-TW&rclk=1,燒肉眾精緻炭火燒肉 台北西門店,4.9,酒吧扒房,5159.0,$$, 108台北市萬華區成都路66號2.3樓,Plus Code: 2GV4+44 萬華區 台北市,1,0,1,0,星期二、休息; 星期三、17:00 到 22:00; 星期四、17:00 到 22:00; 星期五、12:00 到 13:00、17:00 到 22:00; 星期六、17:00 到 22:00; 星期日、12:00 到 22:00; 星期一、17:00 到 22:00. 隱藏本週營業時間,https://www.yuanchuang.com.tw/, 02 2375 5286,,2022-11-22,8689,萬華區,5,3001 up,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",燒烤店,25.042822,121.505295,5.0,4.7
https://www.google.com.tw/maps/place/MADE+Taipei/data=!4m7!3m6!1s0x3442ab0685c325df:0x384468e11ce50014!8m2!3d25.041307!4d121.545908!16s%2Fg%2F11j90m4494!19sChIJ3yXDhQarQjQRFADlHOFoRDg?authuser=0&hl=zh-TW&rclk=1,MADE Taipei,4.7,酒吧,278.0,, 106台北市大安區忠孝東路四段94號2樓,Plus Code: 2GRW+G9 大安區 台北市,1,1,0,0,星期二、18:00 到 02:00; 星期三、18:00 到 02:00; 星期四、18:00 到 02:00; 星期五、18:00 到 03:00; 星期六、18:00 到 03:00; 星期日、18:00 到 02:00; 星期一、18:00 到 02:00. 隱藏本週營業時間,https://www.instagram.com/madetaipei/, 0906 111 936,,2022-11-22,8692,大安區,5,201-500,"[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]","[1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1]",酒吧/餐酒館,25.041307,121.545908,4.0,4.5
https://www.google.com.tw/maps/place/6%25%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0%E6%89%80+SIXPERCENTS+Australian+Bistro/data=!4m7!3m6!1s0x3442ab85d53cc8a1:0xdbf642acf6b8e3e2!8m2!3d25.0359013!4d121.5468371!16s%2Fg%2F11sm9dbcqp!19sChIJocg81YWrQjQR4uO49qxC9ts?authuser=0&hl=zh-TW&rclk=1,6%基因改造所 SIXPERCENTS Australian Bistro,4.6,早午餐餐廳,64.0,, 106台北市大安區東豐街52號,Plus Code: 2GPW+9P 大安區 台北市,1,0,1,0,星期二、11:00 到 21:00; 星期三、11:00 到 21:00; 星期四、11:00 到 21:00; 星期五、11:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00; 星期一、11:00 到 21:00. 隱藏本週營業時間,https://instagram.com/sixpercent.tw, 02 2703 2508,,2022-11-22,8693,大安區,5,51-200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",早午餐,25.0359013,121.5468371,4.0,4.4
https://www.google.com.tw/maps/place/%E6%9D%B1%E6%96%B9%E7%BE%8E%E6%97%A9%E9%A4%90%E5%BA%97/data=!4m7!3m6!1s0x3442abd24bda4219:0x13ea0f0db95b348!8m2!3d25.0344767!4d121.5458983!16s%2Fg%2F11f54jq6kq!19sChIJGULaS9KrQjQRSLOV2_CgPgE?authuser=0&hl=zh-TW&rclk=1,東方美早餐店,3.1,早餐餐廳,34.0,, 106台北市大安區大安路一段216號,Plus Code: 2GMW+Q9 大安區 台北市,1,1,0,0,星期二、06:00 到 13:00; 星期三、05:30 到 13:00; 星期四、05:30 到 13:00; 星期五、05:30 到 13:00; 星期六、05:30 到 13:00; 星期日、05:30 到 13:00; 星期一、05:30 到 13:00. 隱藏本週營業時間,, 0958 873 640,,2022-11-22,8694,大安區,3,0-50,"[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",早午餐,25.0344767,121.5458983,4.0,2.8
https://www.google.com.tw/maps/place/%E5%A5%B3%E7%8E%8B%E5%BB%9A%E6%88%BF/data=!4m7!3m6!1s0x3442abdf74b773d3:0xd911aace17b8b453!8m2!3d25.0354482!4d121.5537391!16s%2Fg%2F11qykp2ljn!19sChIJ03O3dN-rQjQRU7S4F86qEdk?authuser=0&hl=zh-TW&rclk=1,女王廚房,4.8,早午餐餐廳,102.0,, 10681台北市大安區安和路一段127巷29弄5號,Plus Code: 2HP3+5F 大安區 台北市,1,1,0,1,星期二、07:30 到 14:00; 星期三、07:30 到 14:00; 星期四、07:30 到 14:00; 星期五、07:30 到 14:00; 星期六、07:30 到 14:30; 星期日、07:30 到 14:30; 星期一、休息. 隱藏本週營業時間,https://m.facebook.com/pages/category/Interest/%E5%A5%B3%E7%8E%8B%E5%BB%9A%E6%88%BF-472452599759241/?locale2=zh_TW, 02 2704 9886,,2022-11-22,8696,大安區,5,51-200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",早午餐,25.0354482,121.5537391,4.0,4.5
https://www.google.com.tw/maps/place/Les+Lumi%C3%A8res+Caf%C3%A8/data=!4m7!3m6!1s0x3442aba1b53dbe05:0x232ea00d483171c8!8m2!3d25.0324412!4d121.5530784!16s%2Fg%2F11t8gl_c_8!19sChIJBb49taGrQjQRyHExSA2gLiM?authuser=0&hl=zh-TW&rclk=1,Les Lumières Cafè,4.6,咖啡廳,42.0,, 106台北市大安區文昌街140號,Plus Code: 2HJ3+X6 大安區 台北市,1,0,1,0,星期二、休息; 星期三、10:30 到 18:00; 星期四、10:30 到 18:00; 星期五、10:30 到 18:00; 星期六、10:30 到 18:00; 星期日、10:30 到 18:00; 星期一、10:30 到 18:00. 隱藏本週營業時間,, 0912 720 281,,2022-11-22,8697,大安區,5,0-50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",咖啡甜點,25.0324412,121.5530784,4.0,4.5
https://www.google.com.tw/maps/place/%E4%B8%B9%E5%A0%A4%E5%92%96%E5%95%A1+Dante+Coffee+(%E5%AF%B6%E6%85%B6%E5%BA%97)/data=!4m7!3m6!1s0x3442a9db1cd1212d:0xd333682e4402f802!8m2!3d25.0419587!4d121.509745!16s%2Fg%2F11g1nn9t8r!19sChIJLSHRHNupQjQRAvgCRC5oM9M?authuser=0&hl=zh-TW&rclk=1,丹堤咖啡 Dante Coffee (寶慶店),3.7,咖啡廳,401.0,$$, 100台北市中正區延平南路107號,Plus Code: 2GR5+QV 中正區 台北市,1,1,0,1,星期二、07:00 到 20:00; 星期三、07:00 到 20:00; 星期四、07:00 到 20:00; 星期五、07:00 到 20:00; 星期六、07:00 到 20:00; 星期日、07:00 到 20:00; 星期一、07:00 到 20:00. 隱藏本週營業時間,http://www.dante.com.tw/, 02 2389 0323,,2022-11-22,8700,中正區,4,201-500,"[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",咖啡甜點,25.0419587,121.509745,5.0,3.1
